"Fecha","Total de casos","Entidad"
"2021-01-03",12802,"CIUDAD DE MÉXICO"
"2021-01-15",1126,"QUERÉTARO"
"2021-01-22",533,"TAMAULIPAS"
"2021-01-06",569,"COAHUILA DE ZARAGOZA"
"2021-01-24",1229,"NUEVO LEÓN"
"2021-01-15",853,"COAHUILA DE ZARAGOZA"
"2021-01-23",626,"MICHOACÁN DE OCAMPO"
"2021-01-28",325,"BAJA CALIFORNIA SUR"
"2021-01-24",350,"AGUASCALIENTES"
"2021-01-25",585,"TAMAULIPAS"
"2021-01-25",370,"HIDALGO"
"2021-01-19",1220,"GUANAJUATO"
"2021-01-06",896,"QUERÉTARO"
"2021-01-25",266,"ZACATECAS"
"2021-01-26",217,"QUINTANA ROO"
"2021-01-26",929,"TABASCO"
"2021-02-05",436,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-01-12",769,"SAN LUIS POTOSÍ"
"2021-01-22",385,"HIDALGO"
"2021-01-24",88,"COLIMA"
"2021-01-29",157,"BAJA CALIFORNIA SUR"
"2021-01-14",504,"SONORA"
"2021-01-08",814,"SAN LUIS POTOSÍ"
"2021-01-11",358,"OAXACA"
"2021-01-12",211,"CHIAPAS"
"2021-01-05",1139,"JALISCO"
"2021-08-04",18152,"CIUDAD DE MÉXICO"
"2021-01-11",164,"NAYARIT"
"2021-02-06",10584,"CIUDAD DE MÉXICO"
"2021-02-06",582,"JALISCO"
"2021-01-18",576,"BAJA CALIFORNIA SUR"
"2021-01-10",1424,"JALISCO"
"2021-02-06",321,"BAJA CALIFORNIA"
"2021-04-22",8083,"CIUDAD DE MÉXICO"
"2021-02-07",271,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-01-06",315,"SINALOA"
"2021-01-06",1161,"PUEBLA"
"2021-05-20",6226,"CIUDAD DE MÉXICO"
"2021-02-08",1302,"GUANAJUATO"
"2021-01-04",626,"SONORA"
"2021-01-10",642,"BAJA CALIFORNIA"
"2021-01-22",282,"ZACATECAS"
"2021-01-02",259,"ZACATECAS"
"2021-01-15",415,"SINALOA"
"2021-06-09",5537,"CIUDAD DE MÉXICO"
"2021-06-20",1383,"TABASCO"
"2021-06-24",562,"BAJA CALIFORNIA SUR"
"2021-06-21",764,"BAJA CALIFORNIA SUR"
"2021-06-27",547,"TAMAULIPAS"
"2021-06-23",664,"NUEVO LEÓN"
"2021-06-14",198,"PUEBLA"
"2021-05-28",464,"SAN LUIS POTOSÍ"
"2021-06-17",100,"GUERRERO"
"2021-06-28",394,"COAHUILA DE ZARAGOZA"
"2021-06-19",542,"TAMAULIPAS"
"2021-06-20",621,"QUINTANA ROO"
"2021-06-20",131,"MORELOS"
"2021-06-18",99,"AGUASCALIENTES"
"2021-04-03",306,"MICHOACÁN DE OCAMPO"
"2021-06-18",58,"COLIMA"
"2021-06-18",477,"NUEVO LEÓN"
"2021-06-26",75,"MICHOACÁN DE OCAMPO"
"2021-06-22",698,"NUEVO LEÓN"
"2021-03-15",7127,"CIUDAD DE MÉXICO"
"2021-06-23",96,"AGUASCALIENTES"
"2021-06-14",153,"QUERÉTARO"
"2021-06-20",56,"TLAXCALA"
"2021-06-28",238,"QUERÉTARO"
"2021-06-27",89,"ZACATECAS"
"2021-05-15",361,"MICHOACÁN DE OCAMPO"
"2021-06-20",181,"CHIHUAHUA"
"2021-06-28",598,"SINALOA"
"2021-06-28",228,"PUEBLA"
"2021-06-19",88,"HIDALGO"
"2021-06-23",79,"COLIMA"
"2021-06-14",442,"SINALOA"
"2021-06-19",55,"ZACATECAS"
"2021-06-15",462,"SAN LUIS POTOSÍ"
"2021-06-07",740,"YUCATÁN"
"2021-05-09",2785,"CIUDAD DE MÉXICO"
"2021-06-07",1069,"MÉXICO"
"2021-05-16",535,"MÉXICO"
"2021-05-10",993,"MÉXICO"
"2021-06-29",500,"SAN LUIS POTOSÍ"
"2021-06-29",109,"DURANGO"
"2021-03-28",684,"GUANAJUATO"
"2021-06-10",381,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-05-22",630,"MÉXICO"
"2021-06-29",228,"CHIAPAS"
"2021-04-19",9706,"CIUDAD DE MÉXICO"
"2021-03-26",8181,"CIUDAD DE MÉXICO"
"2021-04-27",315,"TAMAULIPAS"
"2021-05-30",142,"CHIHUAHUA"
"2021-07-01",381,"GUERRERO"
"2021-01-02",539,"TAMAULIPAS"
"2021-03-11",9574,"CIUDAD DE MÉXICO"
"2021-03-19",9897,"CIUDAD DE MÉXICO"
"2021-05-16",247,"YUCATÁN"
"2021-05-22",335,"YUCATÁN"
"2021-07-03",492,"SONORA"
"2021-07-04",646,"OAXACA"
"2021-08-02",743,"DURANGO"
"2021-08-03",732,"QUERÉTARO"
"2021-08-05",1255,"GUERRERO"
"2021-08-08",2901,"NUEVO LEÓN"
"2021-08-07",1347,"GUANAJUATO"
"2021-08-04",1984,"JALISCO"
"2021-07-31",217,"CAMPECHE"
"2021-08-03",1028,"COAHUILA DE ZARAGOZA"
"2021-08-03",943,"PUEBLA"
"2021-08-01",347,"CAMPECHE"
"2021-08-01",831,"NAYARIT"
"2021-08-01",942,"OAXACA"
"2021-08-02",545,"CHIAPAS"
"2021-07-19",1622,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-07-29",1292,"GUERRERO"
"2021-08-06",266,"BAJA CALIFORNIA SUR"
"2021-08-02",2006,"SAN LUIS POTOSÍ"
"2021-07-18",2406,"MÉXICO"
"2021-07-30",376,"ZACATECAS"
"2021-07-31",637,"NAYARIT"
"2021-08-04",489,"BAJA CALIFORNIA"
"2021-07-22",1007,"SINALOA"
"2021-07-21",938,"SINALOA"
"2021-07-17",908,"SONORA"
"2021-08-08",743,"COLIMA"
"2021-07-28",1290,"GUANAJUATO"
"2021-07-20",2176,"NUEVO LEÓN"
"2021-08-08",343,"AGUASCALIENTES"
"2021-07-27",554,"HIDALGO"
"2021-07-25",1185,"MORELOS"
"2021-07-31",712,"OAXACA"
"2021-07-26",354,"AGUASCALIENTES"
"2021-07-26",2702,"NUEVO LEÓN"
"2021-07-25",230,"TLAXCALA"
"2021-07-26",725,"COLIMA"
"2021-08-20",17397,"CIUDAD DE MÉXICO"
"2021-07-27",694,"TAMAULIPAS"
"2021-07-07",1915,"MÉXICO"
"2021-07-08",331,"OAXACA"
"2021-07-14",647,"MORELOS"
"2021-07-20",244,"AGUASCALIENTES"
"2021-07-23",1758,"NUEVO LEÓN"
"2021-07-13",2473,"MÉXICO"
"2021-07-22",540,"QUERÉTARO"
"2021-08-10",852,"HIDALGO"
"2021-07-27",366,"ZACATECAS"
"2021-08-10",449,"ZACATECAS"
"2021-07-06",669,"MICHOACÁN DE OCAMPO"
"2021-07-16",1237,"SINALOA"
"2021-07-09",1136,"SINALOA"
"2021-07-21",633,"QUERÉTARO"
"2021-07-22",603,"COAHUILA DE ZARAGOZA"
"2021-07-11",1304,"NUEVO LEÓN"
"2021-07-16",456,"QUERÉTARO"
"2021-09-14",380,"YUCATÁN"
"2021-09-09",1058,"NUEVO LEÓN"
"2021-08-16",2122,"SAN LUIS POTOSÍ"
"2021-09-05",453,"CHIAPAS"
"2021-09-13",266,"CHIHUAHUA"
"2021-09-07",1468,"GUANAJUATO"
"2021-09-13",1085,"MORELOS"
"2021-09-13",1549,"TABASCO"
"2021-09-11",473,"OAXACA"
"2021-09-13",137,"TLAXCALA"
"2021-09-03",254,"CHIHUAHUA"
"2021-09-13",314,"QUINTANA ROO"
"2021-09-11",99,"CAMPECHE"
"2021-09-14",2849,"MÉXICO"
"2021-09-04",831,"TAMAULIPAS"
"2021-09-12",535,"SAN LUIS POTOSÍ"
"2021-08-31",394,"SINALOA"
"2021-09-11",240,"NAYARIT"
"2021-08-31",854,"COAHUILA DE ZARAGOZA"
"2021-09-08",231,"BAJA CALIFORNIA SUR"
"2021-08-31",782,"PUEBLA"
"2021-09-04",394,"HIDALGO"
"2021-09-01",1234,"TAMAULIPAS"
"2021-09-12",211,"DURANGO"
"2021-09-01",238,"ZACATECAS"
"2021-09-16",253,"BAJA CALIFORNIA SUR"
"2021-08-28",935,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-09-06",1455,"MICHOACÁN DE OCAMPO"
"2021-08-30",529,"CAMPECHE"
"2021-08-30",574,"OAXACA"
"2021-08-23",1626,"GUANAJUATO"
"2021-09-03",210,"TLAXCALA"
"2021-09-02",834,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-08-31",561,"QUERÉTARO"
"2021-08-13",1393,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-09-05",308,"DURANGO"
"2021-08-20",1984,"JALISCO"
"2021-08-12",2279,"MÉXICO"
"2021-09-03",348,"QUINTANA ROO"
"2021-09-17",218,"GUERRERO"
"2021-09-03",1441,"MORELOS"
"2021-09-18",1850,"MÉXICO"
"2021-09-18",714,"YUCATÁN"
"2021-09-19",758,"MICHOACÁN DE OCAMPO"
"2021-08-22",1480,"GUANAJUATO"
"2021-09-23",345,"QUERÉTARO"
"2021-08-14",382,"CAMPECHE"
"2021-08-21",196,"CHIHUAHUA"
"2021-08-30",398,"NAYARIT"
"2021-08-16",648,"DURANGO"
"2021-09-01",483,"HIDALGO"
"2021-08-19",1449,"GUANAJUATO"
"2021-12-21",5989,"CIUDAD DE MÉXICO"
"2021-08-12",534,"YUCATÁN"
"2021-09-21",1186,"TABASCO"
"2021-08-25",1590,"GUANAJUATO"
"2021-09-21",220,"CHIHUAHUA"
"2020-06-21",1655,"CIUDAD DE MÉXICO"
"2020-06-18",1097,"MÉXICO"
"2020-06-20",1467,"MÉXICO"
"2020-06-21",316,"BAJA CALIFORNIA"
"2020-06-20",347,"YUCATÁN"
"2020-06-19",460,"NUEVO LEÓN"
"2020-06-22",588,"COAHUILA DE ZARAGOZA"
"2020-06-21",359,"JALISCO"
"2020-06-23",515,"TABASCO"
"2020-06-22",739,"PUEBLA"
"2020-06-18",285,"YUCATÁN"
"2020-06-08",80,"QUERÉTARO"
"2020-06-17",869,"MÉXICO"
"2020-06-17",204,"YUCATÁN"
"2020-06-09",192,"OAXACA"
"2020-06-10",390,"CHIAPAS"
"2020-06-12",200,"SAN LUIS POTOSÍ"
"2020-06-22",75,"QUERÉTARO"
"2020-06-22",297,"SINALOA"
"2020-06-16",528,"GUANAJUATO"
"2020-06-19",117,"AGUASCALIENTES"
"2020-06-12",134,"DURANGO"
"2020-06-08",651,"PUEBLA"
"2020-05-08",146,"CHIHUAHUA"
"2020-06-08",373,"SINALOA"
"2020-06-15",513,"MICHOACÁN DE OCAMPO"
"2020-06-13",376,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-06-05",403,"SONORA"
"2020-06-23",105,"CHIHUAHUA"
"2020-06-23",190,"QUINTANA ROO"
"2020-06-09",106,"CAMPECHE"
"2020-06-12",397,"CHIAPAS"
"2020-06-08",408,"COAHUILA DE ZARAGOZA"
"2020-06-24",685,"GUANAJUATO"
"2020-05-26",240,"CHIAPAS"
"2020-05-09",127,"CHIAPAS"
"2020-05-17",180,"CHIAPAS"
"2020-06-23",59,"MORELOS"
"2020-05-22",151,"GUERRERO"
"2020-05-10",1197,"MÉXICO"
"2020-05-23",63,"DURANGO"
"2020-04-24",108,"PUEBLA"
"2020-10-31",173,"BAJA CALIFORNIA SUR"
"2020-06-25",656,"SONORA"
"2020-06-10",209,"SAN LUIS POTOSÍ"
"2020-04-21",492,"MÉXICO"
"2020-06-26",353,"MICHOACÁN DE OCAMPO"
"2020-06-02",474,"PUEBLA"
"2020-04-10",40,"CHIAPAS"
"2020-06-27",991,"MÉXICO"
"2020-06-27",319,"YUCATÁN"
"2020-06-28",600,"SONORA"
"2020-06-07",379,"SONORA"
"2020-06-29",174,"BAJA CALIFORNIA SUR"
"2020-05-07",1821,"CIUDAD DE MÉXICO"
"2020-08-11",219,"CHIHUAHUA"
"2020-07-01",228,"BAJA CALIFORNIA SUR"
"2020-06-02",291,"SINALOA"
"2020-03-21",39,"PUEBLA"
"2020-09-03",4080,"CIUDAD DE MÉXICO"
"2020-10-06",3681,"CIUDAD DE MÉXICO"
"2020-10-03",400,"MÉXICO"
"2020-10-01",284,"DURANGO"
"2020-10-06",274,"BAJA CALIFORNIA"
"2020-10-04",462,"CHIHUAHUA"
"2020-10-08",613,"MÉXICO"
"2020-10-07",204,"SONORA"
"2020-09-25",82,"TLAXCALA"
"2020-07-30",453,"SONORA"
"2020-10-05",247,"OAXACA"
"2020-10-04",118,"MORELOS"
"2020-10-02",190,"ZACATECAS"
"2020-09-25",383,"CHIHUAHUA"
"2020-10-06",493,"JALISCO"
"2020-10-02",323,"TAMAULIPAS"
"2020-09-29",264,"TAMAULIPAS"
"2020-10-05",100,"NAYARIT"
"2020-09-29",166,"ZACATECAS"
"2020-10-08",204,"YUCATÁN"
"2020-07-10",1841,"MÉXICO"
"2020-09-18",334,"SONORA"
"2020-09-25",372,"TABASCO"
"2020-09-15",459,"PUEBLA"
"2020-10-05",78,"CAMPECHE"
"2020-10-09",571,"COAHUILA DE ZARAGOZA"
"2020-10-09",309,"PUEBLA"
"2020-04-07",691,"CIUDAD DE MÉXICO"
"2020-09-24",419,"SAN LUIS POTOSÍ"
"2020-09-25",135,"QUINTANA ROO"
"2020-10-09",283,"QUERÉTARO"
"2020-08-03",498,"SONORA"
"2020-09-14",384,"SAN LUIS POTOSÍ"
"2020-09-01",623,"SAN LUIS POTOSÍ"
"2020-07-14",626,"PUEBLA"
"2020-09-28",293,"BAJA CALIFORNIA SUR"
"2020-10-10",375,"TAMAULIPAS"
"2020-10-10",312,"ZACATECAS"
"2020-10-10",237,"HIDALGO"
"2020-09-24",152,"DURANGO"
"2020-09-26",641,"GUANAJUATO"
"2020-09-04",771,"NUEVO LEÓN"
"2020-10-11",277,"BAJA CALIFORNIA SUR"
"2020-12-19",13142,"CIUDAD DE MÉXICO"
"2020-09-22",267,"MICHOACÁN DE OCAMPO"
"2020-09-09",346,"MICHOACÁN DE OCAMPO"
"2020-10-13",4383,"CIUDAD DE MÉXICO"
"2020-07-04",677,"NUEVO LEÓN"
"2020-10-13",528,"JALISCO"
"2020-09-16",202,"SONORA"
"2020-09-11",403,"SAN LUIS POTOSÍ"
"2020-07-31",2599,"CIUDAD DE MÉXICO"
"2020-09-25",61,"MORELOS"
"2020-08-28",215,"CHIHUAHUA"
"2020-08-15",396,"SONORA"
"2020-09-15",388,"COAHUILA DE ZARAGOZA"
"2020-08-29",349,"SONORA"
"2020-08-25",379,"SONORA"
"2020-10-15",166,"GUERRERO"
"2020-09-12",280,"TAMAULIPAS"
"2020-10-17",844,"NUEVO LEÓN"
"2020-10-17",234,"AGUASCALIENTES"
"2020-10-17",69,"COLIMA"
"2020-10-18",57,"CAMPECHE"
"2020-10-18",172,"OAXACA"
"2022-01-22",751,"COLIMA"
"2022-02-14",554,"BAJA CALIFORNIA SUR"
"2022-08-11",518,"NUEVO LEÓN"
"2022-07-22",235,"DURANGO"
"2021-01-05",22013,"CIUDAD DE MÉXICO"
"2021-01-26",170,"CHIHUAHUA"
"2021-01-15",1176,"PUEBLA"
"2021-01-03",1084,"JALISCO"
"2021-06-22",143,"AGUASCALIENTES"
"2021-06-15",215,"CHIAPAS"
"2021-06-05",291,"SAN LUIS POTOSÍ"
"2021-06-30",1409,"MÉXICO"
"2021-03-21",5113,"CIUDAD DE MÉXICO"
"2021-07-24",1635,"GUERRERO"
"2021-08-03",811,"SINALOA"
"2021-07-30",575,"HIDALGO"
"2021-07-30",791,"TAMAULIPAS"
"2021-07-22",574,"PUEBLA"
"2021-07-25",627,"QUINTANA ROO"
"2021-05-06",881,"MÉXICO"
"2021-09-12",365,"CHIAPAS"
"2021-09-10",747,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-09-03",1978,"TABASCO"
"2021-08-27",1442,"GUANAJUATO"
"2021-09-09",227,"AGUASCALIENTES"
"2021-05-13",429,"NUEVO LEÓN"
"2021-09-20",576,"SONORA"
"2020-06-19",43,"COLIMA"
"2020-04-09",688,"CIUDAD DE MÉXICO"
"2020-05-05",140,"CHIAPAS"
"2020-03-27",50,"PUEBLA"
"2020-09-29",126,"HIDALGO"
"2020-10-01",578,"SAN LUIS POTOSÍ"
"2020-09-30",247,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-10-03",100,"YUCATÁN"
"2020-10-01",150,"CHIAPAS"
"2020-10-04",121,"TLAXCALA"
"2020-10-09",238,"SINALOA"
"2020-09-24",53,"CHIAPAS"
"2020-09-15",195,"SINALOA"
"2020-10-12",314,"BAJA CALIFORNIA SUR"
"2020-10-13",273,"BAJA CALIFORNIA"
"2020-10-14",252,"MICHOACÁN DE OCAMPO"
"2020-09-23",547,"GUANAJUATO"
"2020-09-01",162,"CHIAPAS"
"2020-08-18",445,"SONORA"
"2020-08-10",289,"CHIHUAHUA"
"2020-10-19",318,"BAJA CALIFORNIA SUR"
"2022-08-05",347,"CHIAPAS"
"2022-07-17",444,"MORELOS"
"2022-07-31",687,"PUEBLA"
"2022-05-08",80,"BAJA CALIFORNIA SUR"
"2021-06-16",93,"GUERRERO"
"2021-07-25",390,"CHIHUAHUA"
"2021-07-21",667,"PUEBLA"
"2021-08-09",1289,"GUERRERO"
"2021-08-21",294,"MORELOS"
"2020-06-14",423,"SONORA"
"2020-04-07",338,"BAJA CALIFORNIA"
"2020-05-23",246,"CHIAPAS"
"2020-10-02",160,"HIDALGO"
"2020-10-04",106,"QUINTANA ROO"
"2020-09-21",579,"JALISCO"
"2020-09-13",810,"GUANAJUATO"
"2020-10-18",76,"NAYARIT"
"2021-01-26",221,"TLAXCALA"
"2021-06-22",69,"COLIMA"
"2021-06-30",575,"YUCATÁN"
"2020-03-29",81,"PUEBLA"
"2020-10-04",250,"TABASCO"
"2020-09-21",3285,"CIUDAD DE MÉXICO"
"2020-09-14",92,"CHIAPAS"
"2020-08-06",110,"NAYARIT"
"2021-08-10",1148,"TAMAULIPAS"
"2021-09-09",446,"COLIMA"
"2020-06-30",327,"MICHOACÁN DE OCAMPO"
"2021-01-30",192,"YUCATÁN"
"2020-06-23",147,"TLAXCALA"
"2021-06-27",109,"HIDALGO"
"2021-09-05",755,"SAN LUIS POTOSÍ"
"2022-05-06",272,"SAN LUIS POTOSÍ"
"2022-05-12",60,"HIDALGO"
"2022-05-10",42,"GUERRERO"
"2022-05-13",43,"MICHOACÁN DE OCAMPO"
"2022-05-09",34,"MORELOS"
"2022-05-09",70,"CHIHUAHUA"
"2022-05-11",35,"SONORA"
"2022-05-16",238,"AGUASCALIENTES"
"2022-04-18",292,"NUEVO LEÓN"
"2022-05-12",35,"ZACATECAS"
"2022-05-17",150,"TABASCO"
"2022-05-07",46,"CHIHUAHUA"
"2022-04-17",111,"OAXACA"
"2022-03-13",277,"SAN LUIS POTOSÍ"
"2022-04-22",121,"TAMAULIPAS"
"2022-03-29",50,"GUERRERO"
"2022-02-22",764,"MÉXICO"
"2022-03-26",314,"MÉXICO"
"2022-02-23",186,"TAMAULIPAS"
"2022-05-18",106,"COAHUILA DE ZARAGOZA"
"2022-05-17",83,"QUINTANA ROO"
"2022-05-18",123,"PUEBLA"
"2022-05-18",389,"SINALOA"
"2022-05-17",44,"MORELOS"
"2022-05-06",111,"CHIAPAS"
"2022-05-17",67,"CHIHUAHUA"
"2022-05-18",104,"QUERÉTARO"
"2022-05-06",31,"DURANGO"
"2022-05-19",51,"SONORA"
"2022-04-25",327,"MÉXICO"
"2022-05-03",21,"CAMPECHE"
"2022-03-06",153,"BAJA CALIFORNIA SUR"
"2022-04-12",386,"SAN LUIS POTOSÍ"
"2022-05-21",75,"SONORA"
"2022-04-06",372,"SINALOA"
"2022-04-28",246,"MÉXICO"
"2022-04-19",74,"SONORA"
"2022-05-24",135,"OAXACA"
"2022-05-24",51,"NAYARIT"
"2022-05-25",107,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-04-23",69,"SONORA"
"2022-03-25",135,"JALISCO"
"2022-04-18",102,"AGUASCALIENTES"
"2022-03-27",213,"TAMAULIPAS"
"2022-05-27",28,"DURANGO"
"2022-05-27",140,"CHIAPAS"
"2022-05-28",104,"TABASCO"
"2022-05-03",117,"OAXACA"
"2022-05-28",69,"QUINTANA ROO"
"2022-05-28",43,"MORELOS"
"2022-05-29",119,"SONORA"
"2022-07-10",804,"MICHOACÁN DE OCAMPO"
"2022-06-12",152,"CHIHUAHUA"
"2022-06-18",863,"NUEVO LEÓN"
"2022-07-07",308,"ZACATECAS"
"2022-07-06",368,"NAYARIT"
"2022-06-14",758,"SAN LUIS POTOSÍ"
"2022-07-11",693,"MICHOACÁN DE OCAMPO"
"2022-06-27",939,"COAHUILA DE ZARAGOZA"
"2022-06-24",1079,"NUEVO LEÓN"
"2022-06-27",940,"QUERÉTARO"
"2022-06-06",894,"MÉXICO"
"2022-06-24",201,"AGUASCALIENTES"
"2022-07-05",417,"CHIAPAS"
"2022-06-29",559,"OAXACA"
"2022-07-17",242,"QUINTANA ROO"
"2022-06-09",243,"BAJA CALIFORNIA"
"2022-07-05",377,"DURANGO"
"2022-06-21",751,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-06-25",282,"NAYARIT"
"2022-06-10",229,"BAJA CALIFORNIA"
"2022-06-30",589,"YUCATÁN"
"2022-06-10",368,"JALISCO"
"2021-01-08",226,"CHIAPAS"
"2021-01-13",577,"SONORA"
"2021-01-17",607,"BAJA CALIFORNIA SUR"
"2021-12-24",7502,"CIUDAD DE MÉXICO"
"2021-01-05",651,"BAJA CALIFORNIA"
"2021-06-06",450,"TAMAULIPAS"
"2021-05-30",497,"TABASCO"
"2021-06-15",104,"DURANGO"
"2021-06-05",254,"CHIAPAS"
"2021-03-20",240,"OAXACA"
"2021-06-03",170,"CHIAPAS"
"2021-06-08",415,"GUANAJUATO"
"2021-02-23",1441,"MORELOS"
"2021-05-11",153,"SINALOA"
"2021-04-29",663,"MÉXICO"
"2021-04-12",683,"SAN LUIS POTOSÍ"
"2021-05-19",412,"SAN LUIS POTOSÍ"
"2021-05-27",199,"PUEBLA"
"2021-03-16",788,"GUANAJUATO"
"2021-06-01",163,"CAMPECHE"
"2021-05-13",163,"AGUASCALIENTES"
"2021-06-04",294,"SONORA"
"2021-04-26",300,"PUEBLA"
"2021-03-15",572,"JALISCO"
"2021-07-14",891,"TABASCO"
"2021-07-20",437,"COLIMA"
"2021-07-18",633,"YUCATÁN"
"2021-07-14",662,"QUINTANA ROO"
"2021-07-15",593,"BAJA CALIFORNIA SUR"
"2021-07-09",387,"PUEBLA"
"2021-07-21",684,"COAHUILA DE ZARAGOZA"
"2021-07-11",173,"AGUASCALIENTES"
"2021-07-08",204,"NAYARIT"
"2021-07-13",641,"YUCATÁN"
"2021-07-09",325,"QUERÉTARO"
"2021-07-14",97,"TLAXCALA"
"2021-07-09",326,"COAHUILA DE ZARAGOZA"
"2021-03-08",249,"SINALOA"
"2021-07-11",190,"COLIMA"
"2021-04-10",322,"SINALOA"
"2021-04-26",223,"SINALOA"
"2021-07-08",238,"CAMPECHE"
"2021-07-23",263,"AGUASCALIENTES"
"2021-07-23",503,"COLIMA"
"2021-05-26",199,"SONORA"
"2021-08-18",1714,"GUANAJUATO"
"2021-08-17",1506,"GUANAJUATO"
"2021-09-21",1035,"MORELOS"
"2021-09-21",299,"QUINTANA ROO"
"2021-09-22",286,"OAXACA"
"2021-05-12",435,"GUANAJUATO"
"2021-08-20",603,"BAJA CALIFORNIA"
"2021-09-23",455,"COAHUILA DE ZARAGOZA"
"2021-08-14",535,"NAYARIT"
"2021-09-23",299,"SINALOA"
"2021-09-04",186,"ZACATECAS"
"2021-08-21",1704,"TABASCO"
"2021-09-24",2286,"MÉXICO"
"2020-05-05",101,"SAN LUIS POTOSÍ"
"2020-05-07",225,"BAJA CALIFORNIA"
"2020-05-08",265,"TABASCO"
"2020-05-07",249,"JALISCO"
"2020-04-28",688,"MÉXICO"
"2020-04-10",63,"SAN LUIS POTOSÍ"
"2020-05-08",131,"MORELOS"
"2020-04-25",72,"GUERRERO"
"2020-05-09",97,"SAN LUIS POTOSÍ"
"2020-05-06",231,"GUANAJUATO"
"2020-05-08",67,"TLAXCALA"
"2020-05-04",91,"GUERRERO"
"2020-05-05",47,"DURANGO"
"2020-05-14",199,"COAHUILA DE ZARAGOZA"
"2020-05-14",244,"PUEBLA"
"2020-04-02",216,"MÉXICO"
"2020-04-28",120,"YUCATÁN"
"2020-03-27",86,"SINALOA"
"2020-04-01",36,"OAXACA"
"2020-05-17",98,"SAN LUIS POTOSÍ"
"2020-05-18",320,"TAMAULIPAS"
"2020-05-18",43,"ZACATECAS"
"2020-05-19",145,"GUERRERO"
"2020-08-10",734,"TABASCO"
"2020-05-20",277,"GUANAJUATO"
"2020-05-21",122,"OAXACA"
"2020-05-21",66,"CAMPECHE"
"2020-05-21",34,"NAYARIT"
"2020-05-23",144,"SAN LUIS POTOSÍ"
"2020-05-24",382,"NUEVO LEÓN"
"2020-05-24",97,"AGUASCALIENTES"
"2020-05-24",16,"COLIMA"
"2020-04-09",379,"BAJA CALIFORNIA"
"2020-05-27",271,"MICHOACÁN DE OCAMPO"
"2020-04-24",162,"SINALOA"
"2020-11-01",5505,"CIUDAD DE MÉXICO"
"2020-11-01",376,"BAJA CALIFORNIA"
"2020-11-02",1021,"NUEVO LEÓN"
"2020-10-28",132,"GUERRERO"
"2020-10-24",250,"TABASCO"
"2020-10-21",310,"AGUASCALIENTES"
"2020-10-21",751,"NUEVO LEÓN"
"2020-10-25",440,"BAJA CALIFORNIA SUR"
"2020-08-04",185,"OAXACA"
"2020-10-24",56,"MORELOS"
"2020-10-22",305,"TABASCO"
"2020-10-23",246,"MICHOACÁN DE OCAMPO"
"2020-11-02",101,"COLIMA"
"2020-10-29",122,"GUERRERO"
"2020-10-21",82,"COLIMA"
"2020-10-22",686,"CHIHUAHUA"
"2020-11-03",146,"OAXACA"
"2020-10-30",339,"YUCATÁN"
"2020-11-03",54,"NAYARIT"
"2020-07-06",626,"TABASCO"
"2020-09-19",66,"MORELOS"
"2020-08-06",124,"OAXACA"
"2020-11-07",328,"SONORA"
"2020-11-08",262,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-11-10",43,"NAYARIT"
"2020-11-11",961,"NUEVO LEÓN"
"2020-10-22",70,"TLAXCALA"
"2022-05-02",2589,"CIUDAD DE MÉXICO"
"2022-05-02",180,"JALISCO"
"2022-05-09",162,"TABASCO"
"2022-05-03",33,"NAYARIT"
"2022-04-12",34,"DURANGO"
"2022-03-10",185,"TAMAULIPAS"
"2022-05-17",57,"TLAXCALA"
"2022-04-26",272,"MÉXICO"
"2022-05-04",47,"SONORA"
"2022-05-24",32,"CAMPECHE"
"2022-03-04",137,"CHIHUAHUA"
"2022-05-27",307,"SAN LUIS POTOSÍ"
"2022-02-20",198,"BAJA CALIFORNIA"
"2022-07-07",576,"HIDALGO"
"2022-07-17",478,"TLAXCALA"
"2022-06-29",323,"NAYARIT"
"2021-01-09",506,"MICHOACÁN DE OCAMPO"
"2021-01-03",678,"BAJA CALIFORNIA"
"2021-06-09",276,"JALISCO"
"2021-06-11",87,"MICHOACÁN DE OCAMPO"
"2021-05-09",288,"JALISCO"
"2021-04-20",631,"GUANAJUATO"
"2021-05-31",174,"CHIHUAHUA"
"2021-02-16",190,"OAXACA"
"2021-06-03",284,"SAN LUIS POTOSÍ"
"2021-03-07",203,"OAXACA"
"2021-07-16",523,"PUEBLA"
"2021-07-14",236,"CHIHUAHUA"
"2021-07-07",610,"YUCATÁN"
"2021-09-21",137,"TLAXCALA"
"2021-09-22",88,"CAMPECHE"
"2021-09-22",226,"NAYARIT"
"2021-09-23",510,"PUEBLA"
"2021-09-24",441,"YUCATÁN"
